place_id,place_name,latitude,longitude,category,subcategory,address,rating,rating_normalized,tags,source,osm_id,website,phone,opening_hours,cuisine,description,wheelchair,fee,image,is_free,is_open_24h,price_level,category_label
OPE_359770247,Mvpm Baner Boys Hostel,18.567998,73.778119,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,359770247,https://www.mvpm.org/,+91 98810 60565,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_5296726522,My Daddy'S Home,18.571118,73.902116,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,5296726522,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_12247311517,Nalanda,18.559062,73.824841,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,12247311517,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_10807145872,Nana Shri Hotel,18.610779,73.792283,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,10807145872,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_6173816289,Natraj Residency,18.548693,73.771718,hotel,apartment,"8, Pashan-Sus Road, 411045",N/A,,accommodation|stay|lodging,openstreetmap,6173816289,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_1162002503,New Shree 9 Pg,18.585566,73.740805,hotel,hostel,"Sakhare Vasti Road, Pune, 411057",N/A,,accommodation|stay|lodging,openstreetmap,1162002503,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_4516839589,O Building,18.555881,73.821518,hotel,hostel,411007,N/A,,accommodation|stay|lodging,openstreetmap,4516839589,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_11075481405,Om Bramha,18.497914,73.812667,hotel,apartment,"lane no 17 Dahanukar colony kothrud Pune, 411038",N/A,,accommodation|stay|lodging,openstreetmap,11075481405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_10727278004,Om Shiv Sai Pg,18.597939,73.764213,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,10727278004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_6502800585,Ombale House,18.504727,73.807322,hotel,apartment,411038,N/A,,accommodation|stay|lodging,openstreetmap,6502800585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_10725397424,Oyo Flagship It Park,18.585516,73.740468,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,10725397424,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_11546593315,Oyo Kamini,18.63275,73.78474,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,11546593315,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_1198429941,Oyo Townhouse,18.59168,73.745574,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,1198429941,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_11159359797,Oyo Vys Inn,18.555311,73.7979,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,11159359797,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3698265180,Pankaj Society,18.509228,73.816065,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3698265180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_4152488400,Points Hostel Diat Pune,18.417341,73.76441,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,4152488400,https://www.diat.ac.in/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_359573823,Premier Tamanna Hotel,18.591349,73.748113,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,359573823,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_1034696718,Pune University Guest House,18.555076,73.82536,hotel,guest_house,"IUCAA road, Pune, 411007",N/A,,accommodation|stay|lodging,openstreetmap,1034696718,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_4516839590,Q Building,18.555657,73.821671,hotel,hostel,411007,N/A,,accommodation|stay|lodging,openstreetmap,4516839590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_544598096,Radisson Blu,18.583856,73.739828,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,544598096,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3665511023,Rahane Arcade,18.446417,73.81803,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3665511023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_360281903,"Rajgad Boys Hostel, Sinhgad Institute Of Technology And Scinece",18.454882,73.818424,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,360281903,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_12629845530,Regenta,18.648223,73.788378,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,12629845530,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_6164988185,Research Student'S Hostel,18.556428,73.821904,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,6164988185,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_360306088,Royal Hotel,18.44758,73.803156,hotel,hotel,"Chavhan Bagh Road, Pune, 411041",N/A,,accommodation|stay|lodging,openstreetmap,360306088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_1033695023,Royalty,18.514208,73.833296,hotel,hotel,"Prabhat Path, Pune, 411004",N/A,,accommodation|stay|lodging,openstreetmap,1033695023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_2566241275,Sadanand,18.505459,73.823286,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,2566241275,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_1389330214,Sai Garuda Pg,18.569139,73.777621,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,1389330214,N/A,+91 78430 79876+91 70382 28856,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3709451782,Sai Residency,18.448327,73.815475,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3709451782,N/A,N/A,N/A,N/A,Project by Unecha Associates,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_360281547,"Saihyadri Girls Hostel, Sinhgad Institute Of Technology And Scinece",18.45508,73.819483,hotel,hostel,"022, Narhe Road, Pune, 411041",N/A,,accommodation|stay|lodging,openstreetmap,360281547,https://saihyadrigirlshostel,9974982202,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_11522941228,Samadhan Mutton Khanawal,18.635568,73.750122,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,11522941228,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_12793921901,Sanskriti Arcade,18.595003,73.774067,hotel,apartment,"Kaspate Vasti Road, 411057",N/A,,accommodation|stay|lodging,openstreetmap,12793921901,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3754528637,Satyam Shrey,18.520906,73.769944,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3754528637,N/A,N/A,N/A,N/A,Project by Vijaylaxmi Developers,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3746860826,Saumitra,18.500914,73.826847,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3746860826,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_1467687772,Savitri Working Women'S Hostel,18.565879,73.774221,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,1467687772,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_653988396,Sayaji,18.599415,73.754988,hotel,hotel,N/A,5,10.0,accommodation|stay|lodging,openstreetmap,653988396,https://www.sayajihotels.com/sayaji-pune/overview,N/A,N/A,N/A,N/A,yes,N/A,N/A,False,False,premium,Hotel / Accommodation
OPE_3740998697,Shiv Shahi Complex,18.455644,73.827452,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3740998697,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_10806952580,Shree Inn,18.588388,73.741259,hotel,hotel,Sakhare Vasti Road,N/A,,accommodation|stay|lodging,openstreetmap,10806952580,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3754528726,Shree Swami Landmark,18.448888,73.83258,hotel,apartment,Survey No. 4/4,N/A,,accommodation|stay|lodging,openstreetmap,3754528726,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3689570678,Shreemangal Palace,18.471054,73.821042,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3689570678,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3698266106,Shrikunjshri,18.508981,73.816227,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3698266106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_6194848508,Shrinivas Vihar,18.451643,73.810817,hotel,apartment,"Lane  26 A, 411041",N/A,,accommodation|stay|lodging,openstreetmap,6194848508,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_10871055488,Siya Girls' Hostel,18.510234,73.793105,hotel,hostel,"Lane 1, Pune, 411038",N/A,,accommodation|stay|lodging,openstreetmap,10871055488,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_10679726295,Smita Pg,18.595798,73.763914,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,10679726295,N/A,+91 97672 22333 +91 95450 22111,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_359573504,Sn Bose Hostel,18.607871,73.874261,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,359573504,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_10725410635,Stanza Living Tallinn House,18.584995,73.74089,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,10725410635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_4826384321,Stp Pune Guest House Omkar 502,18.546271,73.820654,hotel,guest_house,N/A,N/A,,accommodation|stay|lodging,openstreetmap,4826384321,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3698264200,Sukalyan,18.50876,73.81632,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3698264200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_12863148733,Sunshine Paradise Pg,18.569376,73.779366,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,12863148733,N/A,+91 88569 69771,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3683345640,Swagat Luxury Lodging,18.44481,73.787186,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3683345640,N/A,+919860745456,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_729377908,Symbiosis Viswabhavan Girls Hostel,18.522592,73.829963,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,729377908,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_11126428647,Thakur Pg,18.585234,73.740832,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,11126428647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_12861335430,The Highstreet Legacy,18.567328,73.775308,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,12861335430,N/A,+91 90901 68989+91 90907 68989,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_239962308,The Orchid,18.570534,73.763926,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,239962308,https://www.orchidhotelpune.com,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_6513236837,Treebo Ranjana'S,18.603873,73.753978,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,6513236837,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_1389631779,Treebo Sumati Baner,18.56644,73.772295,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,1389631779,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3746859310,Vijaya Smruti,18.503841,73.818408,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3746859310,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_359573266,Visvesvaraya Hostel (Obh),18.604745,73.87536,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,359573266,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3754528395,Vitthal Complex,18.45102,73.829845,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3754528395,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3377351273,Viva Inn,18.508007,73.782783,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3377351273,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_359573621,Vivanta,18.591854,73.745133,hotel,hotel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,359573621,https://www.vivantahotels.com/en-in/vivanta-pune-hinjawadi/,+91 20 6658 4040,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3740999940,Vrundavan Vihar,18.447664,73.829661,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3740999940,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_10005975217,Westernhills Phase 1,18.554029,73.762917,hotel,apartment,"Sus Road, 411021",N/A,,accommodation|stay|lodging,openstreetmap,10005975217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_3754528430,Wonder Futura,18.498488,73.790297,hotel,apartment,N/A,N/A,,accommodation|stay|lodging,openstreetmap,3754528430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_12974539402,Youthville Co-Living Pg (Balewadi 1),18.574943,73.775344,hotel,hostel,"Balewadi High Street, Pune, 411045",N/A,,accommodation|stay|lodging,openstreetmap,12974539402,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_1199353408,Zolo Ample,18.588097,73.741278,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,1199353408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_10725397639,Zolo Encore Co-Living Pg,18.586352,73.742109,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,10725397639,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_11124380076,Zolo Highrollers,18.587904,73.74053,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,11124380076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_11159359796,Zolo House Of Black Beard,18.555191,73.798059,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,11159359796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_359543470,Zolo Riverrun,18.580165,73.744708,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,359543470,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
OPE_1199353409,Zolo Sparkle,18.587956,73.741281,hotel,hostel,N/A,N/A,,accommodation|stay|lodging,openstreetmap,1199353409,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Hotel / Accommodation
