place_id,place_name,latitude,longitude,category,subcategory,address,rating,rating_normalized,tags,source,osm_id,website,phone,opening_hours,cuisine,description,wheelchair,fee,image,is_free,is_open_24h,price_level,category_label
OPE_1346619208,Shatrunjay Temple,18.451508,73.878051,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1346619208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_360271617,Shetala Dev Mandir,18.490331,73.815514,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,360271617,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_259866051,Shikshaknagar Ground,18.510444,73.801386,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,259866051,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_53350109,Shinde Chhatri,18.491629,73.897273,tourist_attraction,attraction,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,53350109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Category:Shinde Chhatri,False,False,budget,Tourist Attraction
OPE_11690681161,Shitala Devi Deul,18.542702,73.924782,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,11690681161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9469052871,Shiv Mandir,18.516049,73.773658,tourist_attraction,place_of_worship,"Patil nagar road, Bavdhan, Pune, 411021",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9469052871,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1997358133,Shiva Temple,18.475961,73.895611,tourist_attraction,place_of_worship,"NIBM Road, Pune, 411048",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1997358133,N/A,N/A,Mo-Su 06:00-20:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13616198430,Shivaji Maharaj Statue,18.526472,73.853293,tourist_attraction,artwork,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13616198430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_216506279,Shivaji Stadium,18.526028,73.861611,tourist_attraction,stadium,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,216506279,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_859314061,Shivarkar Garden,18.487921,73.898276,tourist_attraction,park,"23, wanowrie, Pune, 411018",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,859314061,N/A,N/A,Mo-Fr 08:00-17:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1117966493,Shivsenapramukh Balasaheb Thakrey Udyan,18.496577,73.808726,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1117966493,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1364324779,Shivsrushti Historical Theme Park Pune,18.456714,73.836938,tourist_attraction,museum,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1364324779,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13380447632,Shree Datta Mandir Temple,18.588529,73.887659,tourist_attraction,place_of_worship,411015,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13380447632,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10224875491,Shree Dutta Mitra Mandir,18.500606,73.741058,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10224875491,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13672035479,Shree Gramdaivat Mhasoba Pratishthan Trust,18.500784,73.839243,tourist_attraction,place_of_worship,"Dattawadi Road, Pune, 411030",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13672035479,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9455777175,Shree Gurudatta Ganesh Mandir,18.517009,73.771128,tourist_attraction,place_of_worship,"Patil nagar road, Pune, 411021",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9455777175,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1299237414,Shree Jaituji Baba Sanjiwan Samadhi Sthal,18.44193,73.80978,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1299237414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10561865198,Shree Kalubai Mandir,18.442455,73.816047,tourist_attraction,place_of_worship,"Benkar Vasati Road, Pune, 411041",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10561865198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13609010446,Shree Kashivishveshwar,18.449031,73.852862,tourist_attraction,place_of_worship,"70N, Katraj - Ambegaon BK Rd, Santosh Nagar, Ambegaon Budruk, Pune, Maharashtra 411046, Jain Mandir Road, Pune, 411046",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13609010446,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1432747074,Shree Khandoba Mandir,18.540008,73.814807,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1432747074,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_360500567,Shree Pavasha Ganpati Devsthan,18.475389,73.796039,tourist_attraction,place_of_worship,"pune, 411023",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,360500567,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172923963,Shree Shree Ma Anandmayee Ashram,18.540634,73.831647,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172923963,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10248790568,Shree Siddhivinayak Mandir,18.515475,73.780242,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10248790568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_11846700223,Shree Trishunda Ganpati Mandir,18.521655,73.861853,tourist_attraction,place_of_worship,"Pune, 411011",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,11846700223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1229442742,Shree Trishunda Ganpati Mandir,18.521662,73.8618,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1229442742,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13672065473,Shree Vighnaharta Maruti Mandir,18.502981,73.839045,tourist_attraction,place_of_worship,"Dattawadi Road, Pune, 411030",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13672065473,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10595556035,Shree Vitthal Rukhmini Mandir,18.596671,73.89717,tourist_attraction,place_of_worship,"Dhaonri - Lohgaon Road, Pune, 411015",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10595556035,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9469099320,Shree Vitthal Rukhumai Mandir,18.516871,73.774595,tourist_attraction,place_of_worship,"Patil nagar road, Bavdhan, Pune, 411021",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9469099320,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13629438186,Shree Vitthay Rukhmini Mandir,18.596667,73.897161,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13629438186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_264276391,Shreemant Dagdusheth Halwai Ganpati Mandir,18.516391,73.856084,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,264276391,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_6541829421,Shri 1008 Shantinath Ratntray Digamber Jain Mandir,18.552571,73.754551,tourist_attraction,place_of_worship,"Sus Road, 411021",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,6541829421,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_588507948,Shri Bhairavnath Udayan,18.543195,73.925777,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,588507948,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9407213151,Shri Chandramouleshwar Mahdev Mandir,18.502295,73.92723,tourist_attraction,place_of_worship,"Solapur Road, Pune, 411028",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9407213151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172994215,Shri Gajanan Maharaj Mandir,18.49234,73.850214,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172994215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_359919535,Shri Ganeshdatta Mandir,18.564784,73.782376,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,359919535,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_3379399601,Shri Gurudev Datt Mandir,18.5164,73.834641,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,3379399601,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_222971520,Shri Hanuman Seva Trust,18.486189,73.946054,tourist_attraction,place_of_worship,"Kale Borate Nagar - Saswad Road, Pune, 411028",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,222971520,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13380433514,Shri Kaila Chamunda Mata Mandir,18.543661,73.879017,tourist_attraction,place_of_worship,"Deccan College Road, PUNE, 411006",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13380433514,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_4730157791,Shri Kanchi Shankar Math,18.499312,73.853098,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,4730157791,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2304486056,Shri Mahadev Mandir,18.485352,73.939517,tourist_attraction,place_of_worship,"Kale Borate Nagar, Pune, 411028",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2304486056,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1489755536,Shri Mahalaxmi Mandir,18.499938,73.854167,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1489755536,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_3698221212,Shri Mandhar Devi Kalubai Mandir,18.448611,73.833051,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,3698221212,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13616206943,Shri Nav Graha Mandir,18.51251,73.843504,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13616206943,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13522204182,Shri Nilkantheshwar Mahadev Mandir,18.597111,73.926451,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13522204182,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_515148309,Shri Ram Mandir,18.495873,73.809488,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,515148309,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1117310804,Shri Ramchandra Prabhat Branch,18.587084,73.993484,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1117310804,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_11610768538,Shri Sadguru Dattatray Temple,18.512463,73.854336,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,11610768538,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_5554773714,Shri Sadguru Ramanand Bidkar Maharaj Math,18.518122,73.848068,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,5554773714,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_217278888,Shri Samarth Ramdas Udyan,18.527098,73.832373,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,217278888,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_232745958,Shri Sant Jnaneshwar Udyan,18.514225,73.816939,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,232745958,N/A,N/A,"Mo-Su 06:00-10:00,16:30-20:00",N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1065870563,Shri Swami Samarth Temple,18.545478,73.785507,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1065870563,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13380479253,Shri Vimalnath Swami Jain Temple,18.467447,73.864822,tourist_attraction,place_of_worship,"Pune, 411037",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13380479253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_275490285,Shri Vitthal Rukmini Mandir Dattawadi,18.500733,73.839064,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,275490285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_6244656812,Shrikunthunath Shwetambar Jain Mandir,18.517705,73.85694,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,6244656812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_666675657,Shrimahalakshmi Ganesh Mandir,18.518936,73.858456,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,666675657,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_218881240,Shrimant Bhairavsingh Ghorpade Udyan,18.502023,73.862285,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,218881240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_327073026,Shrimant Peshwe Ganesh Mandir,18.518808,73.856079,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,327073026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_174274776,Shyama Prasad Mukherjee Udyan,18.50002,73.829799,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,174274776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_685362649,Sibar,18.440735,73.895978,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,685362649,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_3740998863,Sinhagad Vikas Udyan,18.465643,73.817624,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,3740998863,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_685362070,Sinhgad Garden,18.443386,73.895439,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,685362070,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1839836678,Somaj Mandir Temple,18.470056,73.855917,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1839836678,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2410718629,Someshwar Mandir,18.513816,73.860483,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2410718629,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10548668628,Someshwar Mandir,18.57309,73.878481,tourist_attraction,place_of_worship,"Vishrantwadi - Dhanori Road, Pune, 411015",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10548668628,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2892723723,Sonya Maruti,18.516055,73.85941,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2892723723,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1471512862,Sop1 Example5 Park,18.560631,73.780171,tourist_attraction,park,"7548, Pancard Club Road, Pune, 411045",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1471512862,N/A,N/A,sunrise-sunset,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_52768095,Sopan Baug,18.514136,73.900914,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,52768095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172979840,Sports Ground,18.500785,73.832026,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172979840,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9801340737,Sri Balaji Mandir,18.537936,73.785698,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9801340737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1067959284,Sri Balaji Temple,18.541682,73.789736,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1067959284,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10222864313,Sri Ganesh Art,18.443581,73.785703,tourist_attraction,artwork,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10222864313,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_108227542,Sri Sri Radhakunjbihari Temple,18.520256,73.879168,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,108227542,N/A,N/A,N/A,N/A,Temple,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_217736672,"Srpf Group 1, Ground 442",18.494315,73.906116,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,217736672,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_987623646,Ss Garden,18.519565,73.880721,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,987623646,N/A,N/A,Mo-Sa 07:00-20:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_8374092130,St Patricks Cathedral,18.508766,73.898162,tourist_attraction,place_of_worship,"Prince Of Wales Drive, PUNE, 411040",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,8374092130,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_901991321,St. Anthony'S Catholic Church,18.530919,73.838454,tourist_attraction,place_of_worship,"Sangeet Kala Path, Model Colony,, Pune, 411016",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,901991321,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_11696064627,St. Frances De Sales Church,18.561312,73.92389,tourist_attraction,place_of_worship,"Nagar Road, Pune, 411014",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,11696064627,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172979851,St. Hildas Schoole Ground,18.505486,73.860934,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172979851,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_360500273,St. Mary'S Syro Malankara Catholic Church,18.483468,73.801951,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,360500273,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_108228428,St. Mathew'S Marathi Church,18.520608,73.872874,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,108228428,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2966334799,St. Patrick'S Cathedral,18.508841,73.898214,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2966334799,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Category:St. Patrick's Cathedral, Pune",False,False,budget,Tourist Attraction
OPE_218881241,St. Teresa'S Church,18.503931,73.861068,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,218881241,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_189105304,St.Xavier'S Church,18.513045,73.876106,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,189105304,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2689386015,Station Masjid,18.527235,73.872063,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2689386015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10003453036,Statue,18.415848,74.006492,tourist_attraction,attraction,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10003453036,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_380363668,Succath Shelomo Synagogue,18.517701,73.867305,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,380363668,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13232581731,Sunset Point,18.527997,73.816382,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13232581731,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_631745271,Surabhi Garden,18.504498,73.89307,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,631745271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13629200611,Suryamukhi Ganesh Temple,18.508855,73.958549,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13629200611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1306505451,Swami Narayan Temple,18.442193,73.836741,tourist_attraction,place_of_worship,"Katraj - Dehu Road Bypass, Pune, 411046",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1306505451,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10548628058,Swami Samarth Mandir,18.4405,73.814696,tourist_attraction,place_of_worship,"Benkar Vasati Road, Pune, 411041",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10548628058,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1232873029,Swami Samarth Mandir,18.491879,73.861764,tourist_attraction,place_of_worship,"Kushaba Jhangale Road, Pune, 411037",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1232873029,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_631747389,Swami Samarth Park,18.511264,73.863914,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,631747389,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_4730183290,Swami Samarth Seva Kendra,18.499276,73.852757,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,4730183290,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13672026326,Swami Samarth Temple,18.499901,73.839229,tourist_attraction,place_of_worship,"Dattawadi Road, Pune, 411030",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13672026326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9676197786,Swami Samartha Mandir,18.520524,73.862773,tourist_attraction,place_of_worship,"Daruwala Pul, Pune, 411011",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9676197786,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_120009678,Swami Vivekanad Udyaan,18.459735,73.880289,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,120009678,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_604035033,Swami Vivekananda Udyan,18.476344,73.85696,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,604035033,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13614883779,Swarnayoug Pratisgatan Trust,18.479663,73.79986,tourist_attraction,place_of_worship,"Mumbai Bangalore Highway, near Rosary School, Atul Nagar, NDA Road",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13614883779,N/A,N/A,N/A,N/A,N/A,no,N/A,N/A,False,False,budget,Tourist Attraction
OPE_281835450,Sylvinia,18.518963,73.928039,tourist_attraction,park,"66, circle, Pune, 41128",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,281835450,N/A,N/A,sunrise-sunset,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
