place_id,place_name,latitude,longitude,category,subcategory,address,rating,rating_normalized,tags,source,osm_id,website,phone,opening_hours,cuisine,description,wheelchair,fee,image,is_free,is_open_24h,price_level,category_label
OPE_360235763,Ishaan Orthopedic Clinic,18.471087,73.863146,hospital,clinic,"Shop No 12, Ayodhya Commercial Complex, Bibvewadi, Pune,Maharashtra, India, 411037",N/A,,health|medical|emergency,openstreetmap,360235763,https://www.ishaanorthoclinic.com/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10589852298,Ishan  Multi-Speciality Clinic,18.614112,73.785358,hospital,clinic,N/A,N/A,,health|medical|emergency,openstreetmap,10589852298,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_12325639282,Ishanvi Mother & Child Clinic,18.579061,73.770568,hospital,clinic,"Shop A 23, 1st floor, Kundan Espacio, Yashoda chowk, BALEWADI, Pune, 411045",N/A,,health|medical|emergency,openstreetmap,12325639282,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10172914047,Isshan Orthopedic Hospital,18.472808,73.863145,hospital,hospital,N/A,N/A,,health|medical|emergency,openstreetmap,10172914047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_12640154301,Ivory Dental Clinic,18.472498,73.854711,hospital,clinic,"Shop No. C-6, Panchavati, Chavan Nagar, Dhankawadi, Pune, 411043",N/A,,health|medical|emergency,openstreetmap,12640154301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7049524369,Jagtap Hospital,18.477419,73.823782,hospital,hospital,411051,N/A,,health|medical|emergency,openstreetmap,7049524369,N/A,+912024353046,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10806879301,Jaihind Hospital,18.623719,73.851652,hospital,hospital,"Pune Nashik Highway, Pimpri Chinchwad, 411039",N/A,,health|medical|emergency,openstreetmap,10806879301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_8261113084,Jeevan Sparsh Eye Hospital,18.47909,73.873152,hospital,clinic,"Guruganesh Society, Gangadham Phase-1, Road, Market Yard,, Pune, 411037",N/A,,health|medical|emergency,openstreetmap,8261113084,https://www.jeevansparsheyehospital.com/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_11292633361,Jeevan Uday Multispeciality Hospital,18.442974,73.780786,hospital,hospital,"Sinhagad Road, Pune, 411024",N/A,,health|medical|emergency,openstreetmap,11292633361,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7651453397,Jeevandhara Multispeciality Hospital,18.449126,73.857768,hospital,hospital,411046,N/A,,health|medical|emergency,openstreetmap,7651453397,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_8814550418,Jeevanjyoti Hospital,18.604892,73.77854,hospital,hospital,411017,N/A,,health|medical|emergency,openstreetmap,8814550418,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_360517629,Joshi Multispeciality Hospital,18.446883,73.79991,hospital,hospital,"DSK Vishwa Road, Pune, 411041",N/A,,health|medical|emergency,openstreetmap,360517629,N/A,02039936250,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_11021400549,K K Medical,18.613144,73.788166,hospital,pharmacy,N/A,N/A,,health|medical|emergency,openstreetmap,11021400549,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7066374747,"Kabre Orthopedic, Spine And Dental Centre",18.649041,73.807606,hospital,hospital,411019,N/A,,health|medical|emergency,openstreetmap,7066374747,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10679700961,Kaizen Gastro Care,18.600677,73.763659,hospital,clinic,N/A,N/A,,health|medical|emergency,openstreetmap,10679700961,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7086795229,Kamaladevi Maternity Hospital & Research Home,18.467118,73.819,hospital,hospital,421308,N/A,,health|medical|emergency,openstreetmap,7086795229,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_360535525,Kamat Hospital,18.629749,73.78023,hospital,hospital,N/A,N/A,,health|medical|emergency,openstreetmap,360535525,N/A,N/A,N/A,N/A,N/A,yes,N/A,N/A,False,False,,Hospital / Medical
OPE_10725751758,Kand Clinic,18.603357,73.82448,hospital,hospital,"JR3F+8RF, maruti landge chawl, Old Mumbai - Pune Hwy, Kasarwadi, Pune, Maharashtra 411034",N/A,,health|medical|emergency,openstreetmap,10725751758,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
